property_id,location,city,state,latitude,longitude,area_sqft,bedrooms,bathrooms,floors,balcony_sqft,year_built,property_type,condition,parking_spaces,amenities_score,nearby_schools_km,nearby_hospital_km,nearby_metro_km,crime_rate,air_quality_index,market_trend_score,price
953,Dwarka - Sector 13,Dwarka,Gujarat,22.24348,68.959156,4507,3,4,2,126,1993,Farmhouse,Needs Renovation,1,2,1.63,3.45,4.53,8.02,100,54,10898142
954,Gandhinagar - Sector 8,Gandhinagar,Gujarat,23.235034,72.635228,4275,4,4,1,76,1984,Farmhouse,Needs Renovation,3,7,2.54,4.88,3.82,4.29,176,59,16745876
955,Valsad - Sector 7,Valsad,Gujarat,20.595309,72.922102,3101,1,1,2,163,2021,Apartment,New,0,6,3.28,1.71,0.6,9.73,149,85,7757750
956,Morbi - Sector 9,Morbi,Gujarat,22.798026,70.835682,1176,3,2,1,30,1989,Apartment,Needs Renovation,1,3,4.88,4.78,3.51,8.97,117,93,3067623
957,Dwarka - Sector 19,Dwarka,Gujarat,22.240558,68.97332,3922,4,4,2,108,1997,Independent House,Needs Renovation,0,4,4.16,2.87,1.25,3.27,142,92,10064000
958,Palanpur - Sector 4,Palanpur,Gujarat,24.160142,72.438551,4733,2,4,2,171,2016,Penthouse,Good,0,6,2.26,3.7,4.08,6.52,181,60,11460903
959,Nadiad - Sector 20,Nadiad,Gujarat,22.695585,72.856007,4220,3,4,2,125,2002,Independent House,Good,3,6,4.37,3.44,3.76,6.23,195,52,11449212
960,Nadiad - Sector 1,Nadiad,Gujarat,22.686394,72.862236,3976,1,1,3,43,2023,Studio,New,2,3,3.03,4.33,2.94,1.88,87,94,13450347
961,Surat - Sector 1,Surat,Gujarat,21.184641,72.818845,837,5,1,1,126,1992,Farmhouse,Needs Renovation,3,1,1.92,2.96,2.29,6.46,155,84,3079431
962,Morbi - Sector 9,Morbi,Gujarat,22.803424,70.832985,2861,4,3,1,77,2005,Penthouse,Good,1,9,0.83,1.45,4.15,1.66,67,93,9290490
963,Anand - Sector 9,Anand,Gujarat,22.558488,72.9482,2120,3,2,1,155,1984,Row House,Needs Renovation,1,7,4.47,1.24,3.19,4.16,120,56,7012566
964,Rajkot - Sector 12,Rajkot,Gujarat,22.323871,70.795847,2522,3,4,2,166,2015,Penthouse,Good,2,7,1.28,1.4,0.83,4.72,134,95,8900448
965,Gandhinagar - Sector 5,Gandhinagar,Gujarat,23.198617,72.619726,2144,2,1,1,137,2007,Penthouse,Good,2,8,2.82,4.27,3.01,6.33,192,82,7867788
966,Morbi - Sector 6,Morbi,Gujarat,22.800205,70.840476,2938,4,4,2,35,1984,Apartment,Needs Renovation,2,4,3.73,4.6,2.03,8.4,146,100,7515112
967,Vadodara - Sector 20,Vadodara,Gujarat,22.299241,73.174984,3875,3,3,3,35,2020,Penthouse,New,3,3,3.78,1.65,1.12,3.42,195,97,13948846
968,Porbandar - Sector 12,Porbandar,Gujarat,21.650842,69.613591,1414,5,4,3,119,2024,Farmhouse,New,2,1,3.17,1.71,1.83,7.88,113,51,3697936
969,Morbi - Sector 6,Morbi,Gujarat,22.820218,70.838594,1517,1,1,1,43,2023,Independent House,New,1,7,0.85,3.76,3.52,5.97,138,88,4145472
970,Dwarka - Sector 6,Dwarka,Gujarat,22.23385,68.966046,1332,2,4,2,170,2006,Penthouse,Good,2,8,3.02,4.18,3.53,6.18,61,66,3507697
971,Mehsana - Sector 3,Mehsana,Gujarat,23.574057,72.371119,4840,2,1,1,61,2009,Studio,Good,3,8,4.67,4.21,3.82,2.38,119,87,15025965
972,Mehsana - Sector 9,Mehsana,Gujarat,23.575427,72.387131,2621,1,2,3,148,1996,Studio,Needs Renovation,2,10,3.69,0.67,3.4,7.08,130,91,7242319
973,Junagadh - Sector 4,Junagadh,Gujarat,21.518623,70.477568,3901,3,3,1,167,1981,Independent House,Needs Renovation,1,10,1.73,1.25,4.3,8.95,91,72,11645093
974,Rajkot - Sector 19,Rajkot,Gujarat,22.318157,70.793501,1911,3,2,3,58,2002,Villa,Good,2,5,0.81,1.9,3.16,4.13,84,80,7226490
975,Valsad - Sector 15,Valsad,Gujarat,20.586907,72.94624,2543,3,1,1,33,2018,Penthouse,New,2,2,1.8,4.01,2.14,8.08,176,86,6412357
976,Ahmedabad - Sector 3,Ahmedabad,Gujarat,23.003986,72.557353,3182,5,4,3,159,2000,Apartment,Good,2,1,2.47,3.13,4.28,5.6,153,89,13163132
977,Ahmedabad - Sector 16,Ahmedabad,Gujarat,23.021036,72.569545,1605,5,2,3,147,1986,Studio,Needs Renovation,3,5,3.61,4.5,0.65,6.05,176,83,6393722
978,Surat - Sector 13,Surat,Gujarat,21.164447,72.843411,2611,1,3,2,156,2017,Studio,Good,3,9,4.06,0.62,2.71,5.38,144,88,9972641
979,Jamnagar - Sector 6,Jamnagar,Gujarat,22.452568,70.070097,4370,4,3,1,110,2016,Apartment,Good,2,10,3.98,2.04,3.62,7.67,157,50,12163313
980,Morbi - Sector 20,Morbi,Gujarat,22.806084,70.836977,1227,3,3,2,126,1994,Penthouse,Needs Renovation,0,10,3.84,0.93,3.28,1.86,186,82,3461844
981,Ahmedabad - Sector 18,Ahmedabad,Gujarat,23.009998,72.567444,2848,1,3,1,118,2006,Farmhouse,Good,1,10,1.22,3.8,2.3,9.78,90,97,11466110
982,Palanpur - Sector 12,Palanpur,Gujarat,24.18816,72.441187,3995,5,2,3,179,2003,Villa,Good,0,10,3.14,3.36,4.42,7.58,113,79,10221625
983,Mehsana - Sector 6,Mehsana,Gujarat,23.58127,72.364343,4795,1,3,2,73,2009,Villa,Good,2,4,0.73,4.01,2.81,7.12,173,90,12582896
984,Porbandar - Sector 20,Porbandar,Gujarat,21.638629,69.610813,3148,3,1,3,69,1998,Studio,Needs Renovation,2,5,4.07,2.64,1.46,7.18,58,81,8888537
985,Mehsana - Sector 13,Mehsana,Gujarat,23.602414,72.3769,1607,2,3,3,71,1995,Penthouse,Needs Renovation,1,2,2.71,4.85,3.82,9.0,98,88,4397825
986,Surat - Sector 16,Surat,Gujarat,21.165409,72.837277,532,1,2,3,133,2020,Row House,New,2,9,3.76,0.54,3.6,8.92,91,72,1986579
987,Porbandar - Sector 19,Porbandar,Gujarat,21.63327,69.649141,4884,2,1,2,138,2006,Apartment,Good,2,2,1.81,4.97,3.48,2.85,139,57,13879011
988,Vadodara - Sector 7,Vadodara,Gujarat,22.291233,73.196037,1129,3,1,2,184,1996,Penthouse,Needs Renovation,2,10,2.11,1.46,4.28,6.71,152,97,3978767
989,Valsad - Sector 8,Valsad,Gujarat,20.599647,72.933658,4871,3,3,3,23,2019,Apartment,New,3,2,4.3,1.59,4.71,8.58,50,92,13991835
990,Surat - Sector 20,Surat,Gujarat,21.158371,72.833595,2296,5,2,2,41,2014,Apartment,Good,3,1,1.68,2.58,0.88,7.18,181,53,8051975
991,Morbi - Sector 3,Morbi,Gujarat,22.830986,70.839735,1581,2,3,2,177,2004,Apartment,Good,2,4,3.24,1.52,3.94,9.96,139,100,3924294
992,Porbandar - Sector 14,Porbandar,Gujarat,21.628509,69.627082,3032,5,4,2,94,2006,Studio,Good,1,2,3.2,2.81,1.57,3.93,167,78,8144988
993,Gandhinagar - Sector 17,Gandhinagar,Gujarat,23.20429,72.62006,1898,3,1,2,184,1989,Studio,Needs Renovation,1,3,4.29,0.99,3.19,5.76,153,53,7396530
994,Mehsana - Sector 3,Mehsana,Gujarat,23.607883,72.374792,2957,1,3,3,128,2007,Farmhouse,Good,2,7,4.8,3.65,2.04,6.95,192,77,7611452
995,Dwarka - Sector 9,Dwarka,Gujarat,22.233314,68.951747,3225,2,2,1,142,1984,Independent House,Needs Renovation,2,6,2.73,2.88,1.8,2.18,65,56,9228494
996,Morbi - Sector 14,Morbi,Gujarat,22.834662,70.846583,2014,2,2,1,69,2025,Studio,New,1,2,4.67,1.58,4.66,8.76,89,50,5447898
997,Surat - Sector 7,Surat,Gujarat,21.168397,72.828266,4127,2,1,1,136,2016,Apartment,Good,0,4,1.62,3.49,0.64,4.52,85,94,17174180
998,Navsari - Sector 1,Navsari,Gujarat,20.932434,72.944881,2720,2,2,2,178,2020,Independent House,New,2,10,0.87,4.25,2.98,8.89,67,89,7928875
999,Mehsana - Sector 10,Mehsana,Gujarat,23.578678,72.353657,4710,2,3,1,40,2022,Farmhouse,New,2,7,5.0,4.92,4.12,4.42,62,52,14901493
1000,Navsari - Sector 9,Navsari,Gujarat,20.954556,72.942464,1485,2,2,1,193,1986,Farmhouse,Needs Renovation,2,3,1.0,4.26,3.55,1.98,78,97,4996813
